Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,Link,Document Type,Source
"McIntosh, S.W., De Pontieu, B., Carlsson, M., Hansteen, V., Boerner, P., Goossens, M.",Alfvénic waves with sufficient energy to power the quiet solar corona and fast solar wind,2011,Nature,475,7357,,477,480,,30,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960913879&partnerID=40&md5=d9805270223f1fb8c06eeb4626a851b1,Article,Scopus
"McLean, C.Y., Reno, P.L., Pollen, A.A., Bassan, A.I., Capellini, T.D., Guenther, C., Indjeian, V.B., Lim, X., Menke, D.B., Schaar, B.T., Wenger, A.M., Bejerano, G., Kingsley, D.M.",Human-specific loss of regulatory DNA and the evolution of human-specific traits,2011,Nature,471,7337,,216,219,,28,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952386187&partnerID=40&md5=69df2c64371b7d5611fbfb4d513759cd,Article,Scopus
"McLellan, J.S., Pancera, M., Carrico, C., Gorman, J., Julien, J.-P., Khayat, R., Louder, R., Pejchal, R., Sastry, M., Dai, K., O'Dell, S., Patel, N., Shahzad-Ul-Hussan, S., Yang, Y., Zhang, B., Zhou, T., Zhu, J., Boyington, J.C., Chuang, G.-Y., Diwanji, D., Georgiev, I., Do Kwon, Y., Lee, D., Louder, M.K., Moquin, S., Schmidt, S.D., Yang, Z.-Y., Bonsignori, M., Crump, J.A., Kapiga, S.H., Sam, N.E., Haynes, B.F., Burton, D.R., Koff, W.C., Walker, L.M., Phogat, S., Wyatt, R., Orwenyo, J., Wang, L.-X., Arthos, J., Bewley, C.A., Mascola, J.R., Nabel, G.J., Schief, W.R., Ward, A.B., Wilson, I.A., Kwong, P.D.",Structure of HIV-1 gp120 V1/V2 domain with broadly neutralizing antibody PG9,2011,Nature,480,7377,,336,343,,34,http://www.scopus.com/inward/record.url?eid=2-s2.0-83455254775&partnerID=40&md5=67c9e7c3d8eeacebfd7223baa19ad45b,Article,Scopus
"McNeil, R.P.G., Kataoka, M., Ford, C.J.B., Barnes, C.H.W., Anderson, D., Jones, G.A.C., Farrer, I., Ritchie, D.A.",On-demand single-electron transfer between distant quantum dots,2011,Nature,477,7365,,439,442,,13,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053165364&partnerID=40&md5=e38e2f472b044cc2300befb07ecb6deb,Article,Scopus
"Meek, S.J., Obrien, R.V., Llaveria, J., Schrock, R.R., Hoveyda, A.H.",Catalytic Z-selective olefin cross-metathesis for natural product synthesis,2011,Nature,471,7339,,461,466,,42,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953031273&partnerID=40&md5=0300c6c594e27ab3ad9d038f46189dff,Article,Scopus
"Meng, J., Wang, Y., Li, C.",Transitional mammalian middle ear from a new Cretaceous Jehol eutriconodont,2011,Nature,472,7342,,181,185,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-79954484328&partnerID=40&md5=3cfa2dc7a70d97e9b5bbde787f70d996,Article,Scopus
"Merali, Z.",Collaborative physics: String theory finds a bench mate,2011,Nature,478,7369,,302,304,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-80055011597&partnerID=40&md5=c53803a252e7c31cd88eaa08c3e634df,Article,Scopus
"Merali, Z.",Quantum computing: The power of discord,2011,Nature,474,7349,,24,26,,14,http://www.scopus.com/inward/record.url?eid=2-s2.0-79957955191&partnerID=40&md5=f87d9bea20e53a1e236595dbb47aea9f,Article,Scopus
"Merrikh, H., MacHón, C., Grainger, W.H., Grossman, A.D., Soultanas, P.",Co-directional replication-transcription conflicts lead to replication restart,2011,Nature,470,7335,,554,558,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952126098&partnerID=40&md5=a59b4617c529badbc93f5bf8de9bc27c,Article,Scopus
"Mills, R.E., Walter, K., Stewart, C., Handsaker, R.E., Chen, K., Alkan, C., Abyzov, A., Yoon, S.C., Ye, K., Cheetham, R.K., Chinwalla, A., Conrad, D.F., Fu, Y., Grubert, F., Hajirasouliha, I., Hormozdiari, F., Iakoucheva, L.M., Iqbal, Z., Kang, S., Kidd, J.M., Konkel, M.K., Korn, J., Khurana, E., Kural, D., Lam, H.Y.K., Leng, J., Li, R., Li, Y., Lin, C.-Y., Luo, R., Mu, X.J., Nemesh, J., Peckham, H.E., Rausch, T., Scally, A., Shi, X., Stromberg, M.P., Sütz, A.M., Urban, A.E., Walker, J.A., Wu, J., Zhang, Y., Zhang, Z.D., Batzer, M.A., Ding, L., Marth, G.T., McVean, G., Sebat, J., Snyder, M., Wang, J., Ye, K., Eichler, E.E., Gerstein, M.B., Hurles, M.E., Lee, C., McCarroll, S.A., Korbel, J.O.",Mapping copy number variation by population-scale genome sequencing,2011,Nature,470,7332,,59,65,,121,http://www.scopus.com/inward/record.url?eid=2-s2.0-79551674826&partnerID=40&md5=aba45fcefce3182fa8c7e43962a610f3,Article,Scopus
"Min, S.-K., Zhang, X., Zwiers, F.W., Hegerl, G.C.",Human contribution to more-intense precipitation extremes,2011,Nature,470,7334,,378,381,,87,http://www.scopus.com/inward/record.url?eid=2-s2.0-79951778538&partnerID=40&md5=649e00de3695ae47e1b389368aa7de94,Article,Scopus
"Minemawari, H., Yamada, T., Matsui, H., Tsutsumi, J.-Y., Haas, S., Chiba, R., Kumai, R., Hasegawa, T.",Inkjet printing of single-crystal films,2011,Nature,475,7356,,364,367,,49,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960630191&partnerID=40&md5=9b9d3ed4878eb8ff1c94b41ea5a6e77f,Article,Scopus
"Mishra, S.K., Ammon, T., Popowicz, G.M., Krajewski, M., Nagel, R.J., Ares Jr., M., Holak, T.A., Jentsch, S.",Role of the ubiquitin-like protein Hub1 in splice-site usage and alternative splicing,2011,Nature,474,7350,,173,180,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-79958262459&partnerID=40&md5=a17129f736996805bfc420b87838bdba,Article,Scopus
"Miyamichi, K., Amat, F., Moussavi, F., Wang, C., Wickersham, I., Wall, N.R., Taniguchi, H., Tasic, B., Huang, Z.J., He, Z., Callaway, E.M., Horowitz, M.A., Luo, L.",Cortical representations of olfactory input by trans-synaptic tracing,2011,Nature,472,7342,,191,199,,47,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953803779&partnerID=40&md5=40f75653c87274276c9e60af145d12c1,Article,Scopus
"Monack, D.M.",Immunology: Recognition of a unique partner,2011,Nature,477,7366,,543,544,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053363047&partnerID=40&md5=34bd9b7d518affe706afeb512e70154b,Article,Scopus
"Monastersky, R.",Seth Stein: The quake killer,2011,Nature,479,7372,,166,170,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-80855156767&partnerID=40&md5=f2e284cef243e3a522bfaafa85579251,Article,Scopus
"Montpetit, B., Thomsen, N.D., Helmke, K.J., Seeliger, M.A., Berger, J.M., Weis, K.",A conserved mechanism of DEAD-box ATPase activation by nucleoporins and InsP 6 in mRNA export,2011,Nature,472,7342,,238,244,,32,http://www.scopus.com/inward/record.url?eid=2-s2.0-79954598438&partnerID=40&md5=f7567dd073f2981704f087ef2182c4fc,Article,Scopus
"Moore, E.B., Molinero, V.",Structural transformation in supercooled water controls the crystallization rate of ice,2011,Nature,479,7374,,506,508,,20,http://www.scopus.com/inward/record.url?eid=2-s2.0-81155149170&partnerID=40&md5=d8b3b60dac1d38f1baaa4cbae42777de,Article,Scopus
"Morford, S.L., Houlton, B.Z., Dahlgren, R.A.",Increased forest ecosystem carbon and nitrogen storage from nitrogen rich bedrock,2011,Nature,477,7362,,78,84,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052424076&partnerID=40&md5=268208ccd14912b4adbdcb62ba7d4b28,Article,Scopus
"Morin, R.D., Mendez-Lago, M., Mungall, A.J., Goya, R., Mungall, K.L., Corbett, R.D., Johnson, N.A., Severson, T.M., Chiu, R., Field, M., Jackman, S., Krzywinski, M., Scott, D.W., Trinh, D.L., Tamura-Wells, J., Li, S., Firme, M.R., Rogic, S., Griffith, M., Chan, S., Yakovenko, O., Meyer, I.M., Zhao, E.Y., Smailus, D., Moksa, M., Chittaranjan, S., Rimsza, L., Brooks-Wilson, A., Spinelli, J.J., Ben-Neriah, S., Meissner, B., Woolcock, B., Boyle, M., McDonald, H., Tam, A., Zhao, Y., Delaney, A., Zeng, T., Tse, K., Butterfield, Y., Birol, I., Holt, R., Schein, J., Horsman, D.E., Moore, R., Jones, S.J.M., Connors, J.M., Hirst, M., Gascoyne, R.D., Marra, M.A.",Frequent mutation of histone-modifying genes in non-Hodgkin lymphoma,2011,Nature,476,7360,,298,303,,73,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052029516&partnerID=40&md5=2928756c68beff593e5d5d6cf3d15d8a,Article,Scopus
"Mortlock, D.J., Warren, S.J., Venemans, B.P., Patel, M., Hewett, P.C., McMahon, R.G., Simpson, C., Theuns, T., Gonzáles-Solares, E.A., Adamson, A., Dye, S., Hambly, N.C., Hirst, P., Irwin, M.J., Kuiper, E., Lawrence, A., Röttgering, H.J.A.",A luminous quasar at a redshift of z = 7.085,2011,Nature,474,7353,,616,619,,70,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959833905&partnerID=40&md5=8464adf7c519d10c68f7472a5796c7aa,Article,Scopus
"Motluk, A.",Growth of egg freezing blurs 'experimental' label,2011,Nature,476,7361,,382,383,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052043840&partnerID=40&md5=25ea3e0d3d62f5e983866b2cfd4e6af2,Article,Scopus
"Moussion, C., Girard, J.-P.",Dendritic cells control lymphocyte entry to lymph nodes through high endothelial venules,2011,Nature,479,7374,,542,546,,7,http://www.scopus.com/inward/record.url?eid=2-s2.0-81855203183&partnerID=40&md5=0372f877bde946d050bd9df7d3bc60cf,Article,Scopus
"Mueller-Cajar, O., Stotz, M., Wendler, P., Hartl, F.U., Bracher, A., Hayer-Hartl, M.","Structure and function of the AAA + protein CbbX, a red-type Rubisco activase",2011,Nature,479,7372,,194,199,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-80855131519&partnerID=40&md5=ffadb193f09e613ce95dbc7f86e56715,Article,Scopus
"Mukherjee, S., Liu, X., Arasaki, K., McDonough, J., Galán, J.E., Roy, C.R.",Modulation of Rab GTPase function by a protein phosphocholine transferase,2011,Nature,477,7362,,103,108,,23,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052399642&partnerID=40&md5=9e85be136bdb2ca6753a93ccd1636534,Article,Scopus
"Mullighan, C.G., Zhang, J., Kasper, L.H., Lerach, S., Payne-Turner, D., Phillips, L.A., Heatley, S.L., Holmfeldt, L., Collins-Underwood, J.R., Ma, J., Buetow, K.H., Pui, C.-H., Baker, S.D., Brindle, P.K., Downing, J.R.",CREBBP mutations in relapsed acute lymphoblastic leukaemia,2011,Nature,471,7337,,235,241,,51,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952381408&partnerID=40&md5=5e2e76d572db0e31320ef535c93034ed,Article,Scopus
"Murakoshi, H., Wang, H., Yasuda, R.","Local, persistent activation of Rho GTPases during plasticity of single dendritic spines",2011,Nature,472,7341,,100,106,,34,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953748494&partnerID=40&md5=72a65b90af3103c30b5745f0d867e0c8,Article,Scopus
"Musset, B., Smith, S.M.E., Rajan, S., Morgan, D., Cherny, V.V., Decoursey, T.E.",Aspartate 112 is the selectivity filter of the human voltage-gated proton channel,2011,Nature,480,7376,,273,277,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-83055176497&partnerID=40&md5=bcf436f4bc2fc0f8b76ee1dd0913ae0b,Article,Scopus
"Mutreja, A., Kim, D.W., Thomson, N.R., Connor, T.R., Lee, J.H., Kariuki, S., Croucher, N.J., Choi, S.Y., Harris, S.R., Lebens, M., Niyogi, S.K., Kim, E.J., Ramamurthy, T., Chun, J., Wood, J.L.N., Clemens, J.D., Czerkinsky, C., Nair, G.B., Holmgren, J., Parkhill, J., Dougan, G.",Evidence for several waves of global transmission in the seventh cholera pandemic,2011,Nature,477,7365,,462,465,,26,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053133499&partnerID=40&md5=558e7df4d22aba81970263e88e033d16,Article,Scopus
"Négre, N., Brown, C.D., Ma, L., Bristow, C.A., Miller, S.W., Wagner, U., Kheradpour, P., Eaton, M.L., Loriaux, P., Sealfon, R., Li, Z., Ishii, H., Spokony, R.F., Chen, J., Hwang, L., Cheng, C., Auburn, R.P., Davis, M.B., Domanus, M., Shah, P.K., Morrison, C.A., Zieba, J., Suchy, S., Senderowicz, L., Victorsen, A., Bild, N.A., Grundstad, A.J., Hanley, D., MacAlpine, D.M., Mannervik, M., Venken, K., Bellen, H., White, R., Gerstein, M., Russell, S., Grossman, R.L., Ren, B., Posakony, J.W., Kellis, M., White, K.P.",A cis-regulatory map of the Drosophila genome,2011,Nature,471,7339,,527,531,,47,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953046943&partnerID=40&md5=30e49a13e4ab618b912ab4c782112ffa,Article,Scopus
"Nabel, G.J., Wei, C.-J., Ledgerwood, J.E.",Vaccinate for the next H2N2 pandemic now,2011,Nature,471,7337,,157,158,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952394551&partnerID=40&md5=c448a6a9d8530ea0a604eef5a328c6a6,Article,Scopus
"Nagib, D.A., Macmillan, D.W.C.",Trifluoromethylation of arenes and heteroarenes by means of photoredox catalysis,2011,Nature,480,7376,,224,228,,40,http://www.scopus.com/inward/record.url?eid=2-s2.0-83055177179&partnerID=40&md5=5b23467c200cf9fee3979764868bc2da,Article,Scopus
"Najmabadi, H., Hu, H., Garshasbi, M., Zemojtel, T., Abedini, S.S., Chen, W., Hosseini, M., Behjati, F., Haas, S., Jamali, P., Zecha, A., Mohseni, M., Püttmann, L., Vahid, L.N., Jensen, C., Moheb, L.A., Bienek, M., Larti, F., Mueller, I., Weissmann, R., Darvish, H., Wrogemann, K., Hadavi, V., Lipkowitz, B., Esmaeeli-Nieh, S., Wieczorek, D., Kariminejad, R., Firouzabadi, S.G., Cohen, M., Fattahi, Z., Rost, I., Mojahedi, F., Hertzberg, C., Dehghan, A., Rajab, A., Banavandi, M.J.S., Hoffer, J., Falah, M., Musante, L., Kalscheuer, V., Ullmann, R., Kuss, A.W., Tzschach, A., Kahrizi, K., Ropers, H.H.",Deep sequencing reveals 50 novel genes for recessive cognitive disorders,2011,Nature,478,7367,,57,63,,35,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053906761&partnerID=40&md5=9fe11a52a9b0bf135d8c8405a58af2a9,Article,Scopus
"Nakamori, M., Thornton, C.",Muscular dystrophy: A hidden ancestral legacy trumped,2011,Nature,478,7367,,46,47,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053892355&partnerID=40&md5=6724e88fd9d0538172c5f17889beb4d9,Article,Scopus
"Nakamura, Y.",A healthier Japan. Interview by David Cyranoski.,2011,Nature,474,7350,,136,,,,http://www.scopus.com/inward/record.url?eid=2-s2.0-79960899410&partnerID=40&md5=e8909a002dc0dfa04bf06199162b8959,Article,Scopus
"Nakar, E., Piran, T.",Detectable radio flares following gravitational waves from mergers of binary neutron stars,2011,Nature,478,7367,,82,84,,5,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053924990&partnerID=40&md5=465d80c455f0ca43df17faddab2fd393,Article,Scopus
"Nakashima, R., Sakurai, K., Yamasaki, S., Nishino, K., Yamaguchi, A.",Structures of the multidrug exporter AcrB reveal a proximal multisite drug-binding pocket,2011,Nature,480,7378,,565,569,,6,http://www.scopus.com/inward/record.url?eid=2-s2.0-84355166442&partnerID=40&md5=0ca8cd77cc6647b71cbc92b00058c3d6,Article,Scopus
"Nandy, D., Muñoz-Jaramillo, A., Martens, P.C.H.",The unusual minimum of sunspot cycle 23 caused by meridional plasma flow variations,2011,Nature,471,7336,,80,82,,23,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952266241&partnerID=40&md5=3787dff1346b04de74556ae2241bf5ab,Article,Scopus
"Naoz, S., Farr, W.M., Lithwick, Y., Rasio, F.A., Teyssandier, J.",Hot Jupiters from secular planet-planet interactions,2011,Nature,473,7346,,187,189,,35,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955912152&partnerID=40&md5=95691ceb102061527c803f0104d769b9,Article,Scopus
"Napolitano, M., Koschorreck, M., Dubost, B., Behbood, N., Sewell, R.J., Mitchell, M.W.",Interaction-based quantum metrology showing scaling beyond the Heisenberg limit,2011,Nature,471,7339,,486,489,,11,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953059606&partnerID=40&md5=9d0618d07f3cedc31e32aa7135c5f277,Article,Scopus
"Navarrete, A., Van Schaik, C.P., Isler, K.",Energetics and the evolution of human brain size,2011,Nature,480,7375,,91,93,,16,http://www.scopus.com/inward/record.url?eid=2-s2.0-82555187010&partnerID=40&md5=244da527c75da2d0f1a8a10c4bc3275e,Article,Scopus
"Navarro, C., Abelenda, J.A., Cruz-Oró, E., Cuéllar, C.A., Tamaki, S., Silva, J., Shimamoto, K., Prat, S.",Control of flowering and storage organ formation in potato by FLOWERING LOCUS T,2011,Nature,478,7367,,119,122,,8,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053897897&partnerID=40&md5=5254d50fae50277099e2c4bd9e6ec6ac,Article,Scopus
"Navin, N., Kendall, J., Troge, J., Andrews, P., Rodgers, L., McIndoo, J., Cook, K., Stepansky, A., Levy, D., Esposito, D., Muthuswamy, L., Krasnitz, A., McCombie, W.R., Hicks, J., Wigler, M.",Tumour evolution inferred by single-cell sequencing,2011,Nature,472,7341,,90,95,,121,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953766940&partnerID=40&md5=9862a4ccd3822826cdaf3bb5ef3fd8d2,Article,Scopus
"Nayar, A.",Developing world: Educating India,2011,Nature,472,7341,,24,26,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-79953765474&partnerID=40&md5=3aa474e9d563a9af238db966ea8ea792,Article,Scopus
"Nelson, B.",Seeking the right toolkit,2011,Nature,476,7358,,115,117,,3,http://www.scopus.com/inward/record.url?eid=2-s2.0-80052346193&partnerID=40&md5=8f59991e6159e18424df64cca2452153,Article,Scopus
"Ngo, V.N., Young, R.M., Schmitz, R., Jhavar, S., Xiao, W., Lim, K.-H., Kohlhammer, H., Xu, W., Yang, Y., Zhao, H., Shaffer, A.L., Romesser, P., Wright, G., Powell, J., Rosenwald, A., Muller-Hermelink, H.K., Ott, G., Gascoyne, R.D., Connors, J.M., Rimsza, L.M., Campo, E., Jaffe, E.S., Delabie, J., Smeland, E.B., Fisher, R.I., Braziel, R.M., Tubbs, R.R., Cook, J.R., Weisenburger, D.D., Chan, W.C., Staudt, L.M.",Oncogenically active MYD88 mutations in human lymphoma,2011,Nature,470,7332,,115,121,,61,http://www.scopus.com/inward/record.url?eid=2-s2.0-79551686422&partnerID=40&md5=3c1ce86f5f5d25248878f8c7fbf766d2,Article,Scopus
"Nguyen, K.D., Qiu, Y., Cui, X., Goh, Y.P.S., Mwangi, J., David, T., Mukundan, L., Brombacher, F., Locksley, R.M., Chawla, A.",Alternatively activated macrophages produce catecholamines to sustain adaptive thermogenesis,2011,Nature,480,7375,,104,108,,18,http://www.scopus.com/inward/record.url?eid=2-s2.0-82555186955&partnerID=40&md5=dbd0e09a2f63884b39e2dfed4079b978,Article,Scopus
"Nikolova, E.N., Kim, E., Wise, A.A., O'Brien, P.J., Andricioaei, I., Al-Hashimi, H.M.",Transient Hoogsteen base pairs in canonical duplex DNA,2011,Nature,470,7335,,498,504,,21,http://www.scopus.com/inward/record.url?eid=2-s2.0-79952177284&partnerID=40&md5=707abf3a9f73372936ad04b57f49eb31,Article,Scopus
"Noggle, S., Fung, H.-L., Gore, A., Martinez, H., Satriani, K.C., Prosser, R., Oum, K., Paull, D., Druckenmiller, S., Freeby, M., Greenberg, E., Zhang, K., Goland, R., Sauer, M.V., Leibel, R.L., Egli, D.",Human oocytes reprogram somatic cells to a pluripotent state,2011,Nature,478,7367,,70,75,,24,http://www.scopus.com/inward/record.url?eid=2-s2.0-80053916211&partnerID=40&md5=09c8a4a157d33aa1994dade3ea432ee0,Article,Scopus
"Nomura, R., Ozawa, H., Tateno, S., Hirose, K., Hernlund, J., Muto, S., Ishii, H., Hiraoka, N.",Spin crossover and iron-rich silicate melt in the Earthĝ€™ s deep mantle,2011,Nature,473,7346,,199,202,,12,http://www.scopus.com/inward/record.url?eid=2-s2.0-79955892873&partnerID=40&md5=56ebf4655cbb4bc05a4c4ffa0f968eae,Article,Scopus
"Nordling, L.",Enter the dragon,2011,Nature,474,7353,,560,562,,1,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959818407&partnerID=40&md5=52560c307eee5fe895311c0b0a2da3f8,Article,Scopus
"Notta, F., Mullighan, C.G., Wang, J.C.Y., Poeppl, A., Doulatov, S., Phillips, L.A., Ma, J., Minden, M.D., Downing, J.R., Dick, J.E.",Evolution of human BCR-ABL1 lymphoblastic leukaemia-initiating cells,2011,Nature,469,7330,,362,367,,90,http://www.scopus.com/inward/record.url?eid=2-s2.0-78751661556&partnerID=40&md5=6839e183ba38b0dcb373b93620179a1f,Article,Scopus
"Noudoost, B., Moore, T.",Control of visual cortical signals by prefrontal dopamine,2011,Nature,474,7351,,372,375,,19,http://www.scopus.com/inward/record.url?eid=2-s2.0-79959271172&partnerID=40&md5=cc643c082ef19a8c3dd2dc7c140e3086,Article,Scopus
"Nugent, P.E., Sullivan, M., Cenko, S.B., Thomas, R.C., Kasen, D., Howell, D.A., Bersier, D., Bloom, J.S., Kulkarni, S.R., Kandrashoff, M.T., Filippenko, A.V., Silverman, J.M., Marcy, G.W., Howard, A.W., Isaacson, H.T., Maguire, K., Suzuki, N., Tarlton, J.E., Pan, Y.-C., Bildsten, L., Fulton, B.J., Parrent, J.T., Sand, D., Podsiadlowski, P., Bianco, F.B., Dilday, B., Graham, M.L., Lyman, J., James, P., Kasliwal, M.M., Law, N.M., Quimby, R.M., Hook, I.M., Walker, E.S., Mazzali, P., Pian, E., Ofek, E.O., Gal-Yam, A., Poznanski, D.",Supernova SN 2011fe from an exploding carbon-oxygen white dwarf star,2011,Nature,480,7377,,344,347,,26,http://www.scopus.com/inward/record.url?eid=2-s2.0-83455234789&partnerID=40&md5=5740308119e5b0532e8a4de00ae883ba,Article,Scopus
"Nury, H., Van Renterghem, C., Weng, Y., Tran, A., Baaden, M., Dufresne, V., Changeux, J.-P., Sonner, J.M., Delarue, M., Corringer, P.-J.",X-ray structures of general anaesthetics bound to a pentameric ligand-gated ion channel,2011,Nature,469,7330,,428,431,,59,http://www.scopus.com/inward/record.url?eid=2-s2.0-78751673139&partnerID=40&md5=dd27a5e98476f49fc5ef0e1f5cbe3356,Article,Scopus
